model,feature_set,feature,importance
LR,30_latest+demo+phenotypes,28_lv,0.6243613408558718
LR,30_latest+demo+phenotypes,28_lv,0.7652857059599639
LR,30_latest+demo+phenotypes,28_lv,0.6996783613747266
LR,30_latest+demo+phenotypes,28_lv,1.1351185723606674
LR,30_latest+demo+phenotypes,28_lv,0.8677168706261985
RF,30_latest+demo+phenotypes,28_lv,0.047802348499040886
RF,30_latest+demo+phenotypes,28_lv,0.0697456116615413
RF,30_latest+demo+phenotypes,28_lv,0.07172032231727606
RF,30_latest+demo+phenotypes,28_lv,0.07682750652024029
RF,30_latest+demo+phenotypes,28_lv,0.042051082820486904
XGB,30_latest+demo+phenotypes,28_lv,0.0
XGB,30_latest+demo+phenotypes,28_lv,0.038102369755506516
XGB,30_latest+demo+phenotypes,28_lv,0.0
XGB,30_latest+demo+phenotypes,28_lv,0.0858127549290657
XGB,30_latest+demo+phenotypes,28_lv,0.10685776174068451
TNET,30_latest+demo+phenotypes,28_lv,0.010790982248616389
TNET,30_latest+demo+phenotypes,28_lv,0.06416193116105783
TNET,30_latest+demo+phenotypes,28_lv,0.0336328779651864
TNET,30_latest+demo+phenotypes,28_lv,0.03316349875021679
TNET,30_latest+demo+phenotypes,28_lv,0.08150185513430509
EBM,30_latest+demo+phenotypes,28_lv,0.021715802875691064
EBM,30_latest+demo+phenotypes,28_lv,0.037180243906962604
EBM,30_latest+demo+phenotypes,28_lv,0.05891540468468463
EBM,30_latest+demo+phenotypes,28_lv,0.07159132831920058
EBM,30_latest+demo+phenotypes,28_lv,0.033244997318772604
LR,30_latest+demo+phenotypes,31,0.19921860296578314
LR,30_latest+demo+phenotypes,31,0.1525562282879934
LR,30_latest+demo+phenotypes,31,0.1853645248907073
LR,30_latest+demo+phenotypes,31,0.2706869275057442
LR,30_latest+demo+phenotypes,31,0.2784061152427601
RF,30_latest+demo+phenotypes,31,0.030261022479147713
RF,30_latest+demo+phenotypes,31,0.03629685946991622
RF,30_latest+demo+phenotypes,31,0.026843631818975797
RF,30_latest+demo+phenotypes,31,0.030955133676609736
RF,30_latest+demo+phenotypes,31,0.06035185067857146
XGB,30_latest+demo+phenotypes,31,0.18079756200313568
XGB,30_latest+demo+phenotypes,31,0.0782967135310173
XGB,30_latest+demo+phenotypes,31,0.059361398220062256
XGB,30_latest+demo+phenotypes,31,0.021040458232164383
XGB,30_latest+demo+phenotypes,31,0.04929778724908829
TNET,30_latest+demo+phenotypes,31,0.0016333858226646669
TNET,30_latest+demo+phenotypes,31,0.0009379319767501142
TNET,30_latest+demo+phenotypes,31,0.0626685262814037
TNET,30_latest+demo+phenotypes,31,0.00010335751909303012
TNET,30_latest+demo+phenotypes,31,0.01525302400776364
EBM,30_latest+demo+phenotypes,31,0.02102262532012381
EBM,30_latest+demo+phenotypes,31,0.024647318795080527
EBM,30_latest+demo+phenotypes,31,0.023519144735871737
EBM,30_latest+demo+phenotypes,31,0.03970556743394833
EBM,30_latest+demo+phenotypes,31,0.032587233250573146
LR,30_latest+demo+phenotypes,latest_PULSE,0.0034353618485180567
LR,30_latest+demo+phenotypes,latest_PULSE,0.004115917494682014
LR,30_latest+demo+phenotypes,latest_PULSE,0.006039935448983609
LR,30_latest+demo+phenotypes,latest_PULSE,0.007900904571511729
LR,30_latest+demo+phenotypes,latest_PULSE,0.005687798563477015
RF,30_latest+demo+phenotypes,latest_PULSE,0.016093800445698823
RF,30_latest+demo+phenotypes,latest_PULSE,0.02506898392696705
RF,30_latest+demo+phenotypes,latest_PULSE,0.014173339893382167
RF,30_latest+demo+phenotypes,latest_PULSE,0.018472637291823985
RF,30_latest+demo+phenotypes,latest_PULSE,0.02628060709247072
XGB,30_latest+demo+phenotypes,latest_PULSE,0.05591840296983719
XGB,30_latest+demo+phenotypes,latest_PULSE,0.057337686419487
XGB,30_latest+demo+phenotypes,latest_PULSE,0.0633707195520401
XGB,30_latest+demo+phenotypes,latest_PULSE,0.05830711871385574
XGB,30_latest+demo+phenotypes,latest_PULSE,0.0535026490688324
TNET,30_latest+demo+phenotypes,latest_PULSE,0.06475494029621512
TNET,30_latest+demo+phenotypes,latest_PULSE,0.00018851389427345503
TNET,30_latest+demo+phenotypes,latest_PULSE,0.15396127681228947
TNET,30_latest+demo+phenotypes,latest_PULSE,0.020973848441438306
TNET,30_latest+demo+phenotypes,latest_PULSE,0.027592776451098762
EBM,30_latest+demo+phenotypes,latest_PULSE,0.01411188468359761
EBM,30_latest+demo+phenotypes,latest_PULSE,0.01769266796645335
EBM,30_latest+demo+phenotypes,latest_PULSE,0.023394894610503158
EBM,30_latest+demo+phenotypes,latest_PULSE,0.02292766552240827
EBM,30_latest+demo+phenotypes,latest_PULSE,0.019240773615488333
LR,30_latest+demo+phenotypes,47,0.6242419727303489
LR,30_latest+demo+phenotypes,47,1.2148802581875529
LR,30_latest+demo+phenotypes,47,1.2593742732804205
LR,30_latest+demo+phenotypes,47,1.0063879220543686
LR,30_latest+demo+phenotypes,47,0.2974478803556334
RF,30_latest+demo+phenotypes,47,0.08061461530473864
RF,30_latest+demo+phenotypes,47,0.10007166235656494
RF,30_latest+demo+phenotypes,47,0.11329467997480827
RF,30_latest+demo+phenotypes,47,0.06592818557498883
RF,30_latest+demo+phenotypes,47,0.03098684781034652
XGB,30_latest+demo+phenotypes,47,0.053363680839538574
XGB,30_latest+demo+phenotypes,47,0.0541699193418026
XGB,30_latest+demo+phenotypes,47,0.0639861673116684
XGB,30_latest+demo+phenotypes,47,0.07564084976911545
XGB,30_latest+demo+phenotypes,47,0.08089618384838104
TNET,30_latest+demo+phenotypes,47,0.04961647415118575
TNET,30_latest+demo+phenotypes,47,0.05448155133857114
TNET,30_latest+demo+phenotypes,47,0.08283542231505706
TNET,30_latest+demo+phenotypes,47,5.3564118555457285e-06
TNET,30_latest+demo+phenotypes,47,0.002786744909831452
EBM,30_latest+demo+phenotypes,47,0.028472509665980236
EBM,30_latest+demo+phenotypes,47,0.0491845242600018
EBM,30_latest+demo+phenotypes,47,0.07812701494989856
EBM,30_latest+demo+phenotypes,47,0.07182771360353675
EBM,30_latest+demo+phenotypes,47,0.023882262704228382
LR,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.8761929479205708
LR,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.9807331259198335
LR,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,1.0363624229747634
LR,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,1.0531432671625338
LR,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.8981078679215541
RF,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
RF,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
RF,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
RF,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
RF,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
XGB,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
XGB,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
XGB,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
XGB,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
XGB,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
TNET,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.07883298606757481
TNET,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.11475061411916232
TNET,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.002974215617962593
TNET,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0643586503962679
TNET,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.07724238336553584
EBM,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.00645311697305449
EBM,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.010364906469114893
EBM,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0129164434601106
EBM,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.015108120364413122
EBM,30_latest+demo+phenotypes,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.007658003101052858
LR,30_latest+demo+phenotypes,7_lv,0.3804798863335373
LR,30_latest+demo+phenotypes,7_lv,0.5688358956087075
LR,30_latest+demo+phenotypes,7_lv,0.23102095817227108
LR,30_latest+demo+phenotypes,7_lv,0.45225341940172537
LR,30_latest+demo+phenotypes,7_lv,0.37975046093861264
RF,30_latest+demo+phenotypes,7_lv,0.018008031370517333
RF,30_latest+demo+phenotypes,7_lv,0.02257025230006284
RF,30_latest+demo+phenotypes,7_lv,0.011088025586798705
RF,30_latest+demo+phenotypes,7_lv,0.015430429624657013
RF,30_latest+demo+phenotypes,7_lv,0.023234221376036215
XGB,30_latest+demo+phenotypes,7_lv,0.05698554590344429
XGB,30_latest+demo+phenotypes,7_lv,0.05304662138223648
XGB,30_latest+demo+phenotypes,7_lv,0.05634211376309395
XGB,30_latest+demo+phenotypes,7_lv,0.060954172164201736
XGB,30_latest+demo+phenotypes,7_lv,0.05099605396389961
TNET,30_latest+demo+phenotypes,7_lv,0.0
TNET,30_latest+demo+phenotypes,7_lv,0.0039938117549057905
TNET,30_latest+demo+phenotypes,7_lv,0.04520170980643979
TNET,30_latest+demo+phenotypes,7_lv,0.062128276459799174
TNET,30_latest+demo+phenotypes,7_lv,0.02603236856652227
EBM,30_latest+demo+phenotypes,7_lv,0.01567938454714963
EBM,30_latest+demo+phenotypes,7_lv,0.028119142449139014
EBM,30_latest+demo+phenotypes,7_lv,0.01806845153755024
EBM,30_latest+demo+phenotypes,7_lv,0.027717992038018908
EBM,30_latest+demo+phenotypes,7_lv,0.01362943904948306
LR,30_latest+demo+phenotypes,9_lv,0.782652355943862
LR,30_latest+demo+phenotypes,9_lv,0.8788557225235445
LR,30_latest+demo+phenotypes,9_lv,0.8819068079000655
LR,30_latest+demo+phenotypes,9_lv,0.853351518523697
LR,30_latest+demo+phenotypes,9_lv,0.5264458278322195
RF,30_latest+demo+phenotypes,9_lv,0.03605287633755773
RF,30_latest+demo+phenotypes,9_lv,0.029573311526478196
RF,30_latest+demo+phenotypes,9_lv,0.028912489974471784
RF,30_latest+demo+phenotypes,9_lv,0.02343360499985782
RF,30_latest+demo+phenotypes,9_lv,0.019352536067240647
XGB,30_latest+demo+phenotypes,9_lv,0.04888441041111946
XGB,30_latest+demo+phenotypes,9_lv,0.046015627682209015
XGB,30_latest+demo+phenotypes,9_lv,0.0454421192407608
XGB,30_latest+demo+phenotypes,9_lv,0.05603491887450218
XGB,30_latest+demo+phenotypes,9_lv,0.052291933447122574
TNET,30_latest+demo+phenotypes,9_lv,0.0034465694948859794
TNET,30_latest+demo+phenotypes,9_lv,0.08068663331428438
TNET,30_latest+demo+phenotypes,9_lv,0.060243601906373755
TNET,30_latest+demo+phenotypes,9_lv,0.05882112704209502
TNET,30_latest+demo+phenotypes,9_lv,0.0003780555083492522
EBM,30_latest+demo+phenotypes,9_lv,0.017429354591603306
EBM,30_latest+demo+phenotypes,9_lv,0.022475447281302786
EBM,30_latest+demo+phenotypes,9_lv,0.04768027154832338
EBM,30_latest+demo+phenotypes,9_lv,0.04957104074478577
EBM,30_latest+demo+phenotypes,9_lv,0.02245935393214292
LR,30_latest+demo+phenotypes,18_dxrx,0.3366194103988695
LR,30_latest+demo+phenotypes,18_dxrx,0.17660222215936516
LR,30_latest+demo+phenotypes,18_dxrx,0.3655344964904052
LR,30_latest+demo+phenotypes,18_dxrx,0.5005392434361817
LR,30_latest+demo+phenotypes,18_dxrx,0.30651945092521743
RF,30_latest+demo+phenotypes,18_dxrx,0.010885251840326923
RF,30_latest+demo+phenotypes,18_dxrx,0.005927835984262554
RF,30_latest+demo+phenotypes,18_dxrx,0.011271886602234046
RF,30_latest+demo+phenotypes,18_dxrx,0.015355025868474289
RF,30_latest+demo+phenotypes,18_dxrx,0.01694470027711606
XGB,30_latest+demo+phenotypes,18_dxrx,0.0405811183154583
XGB,30_latest+demo+phenotypes,18_dxrx,0.037864647805690765
XGB,30_latest+demo+phenotypes,18_dxrx,0.09403485059738159
XGB,30_latest+demo+phenotypes,18_dxrx,0.05350114405155182
XGB,30_latest+demo+phenotypes,18_dxrx,0.0635029673576355
TNET,30_latest+demo+phenotypes,18_dxrx,0.00011083766865838622
TNET,30_latest+demo+phenotypes,18_dxrx,0.025772431752204585
TNET,30_latest+demo+phenotypes,18_dxrx,0.013286094957066617
TNET,30_latest+demo+phenotypes,18_dxrx,0.013585242790305402
TNET,30_latest+demo+phenotypes,18_dxrx,0.0003853382365015278
EBM,30_latest+demo+phenotypes,18_dxrx,0.01021860442514443
EBM,30_latest+demo+phenotypes,18_dxrx,0.006162805393056734
EBM,30_latest+demo+phenotypes,18_dxrx,0.019183517143117265
EBM,30_latest+demo+phenotypes,18_dxrx,0.021636060098500477
EBM,30_latest+demo+phenotypes,18_dxrx,0.011927971012471018
LR,30_latest+demo+phenotypes,32,0.21539866793661988
LR,30_latest+demo+phenotypes,32,0.3461391425356532
LR,30_latest+demo+phenotypes,32,0.5953524283686926
LR,30_latest+demo+phenotypes,32,0.43458979778685447
LR,30_latest+demo+phenotypes,32,0.4761842198772316
RF,30_latest+demo+phenotypes,32,0.005786339123772483
RF,30_latest+demo+phenotypes,32,0.01024389936332836
RF,30_latest+demo+phenotypes,32,0.00969451350167276
RF,30_latest+demo+phenotypes,32,0.00957800035188008
RF,30_latest+demo+phenotypes,32,0.01438745499650151
XGB,30_latest+demo+phenotypes,32,0.0
XGB,30_latest+demo+phenotypes,32,0.0
XGB,30_latest+demo+phenotypes,32,0.0
XGB,30_latest+demo+phenotypes,32,0.0
XGB,30_latest+demo+phenotypes,32,0.0
TNET,30_latest+demo+phenotypes,32,0.0006434201334751874
TNET,30_latest+demo+phenotypes,32,0.0
TNET,30_latest+demo+phenotypes,32,0.0
TNET,30_latest+demo+phenotypes,32,0.0
TNET,30_latest+demo+phenotypes,32,0.0
EBM,30_latest+demo+phenotypes,32,0.0081008135449023
EBM,30_latest+demo+phenotypes,32,0.010758109155581386
EBM,30_latest+demo+phenotypes,32,0.019130134624545228
EBM,30_latest+demo+phenotypes,32,0.027189133187819473
EBM,30_latest+demo+phenotypes,32,0.017483335453210753
LR,30_latest+demo+phenotypes,9_dxrx,0.1668581530473604
LR,30_latest+demo+phenotypes,9_dxrx,0.3341810504748372
LR,30_latest+demo+phenotypes,9_dxrx,0.48917542935145236
LR,30_latest+demo+phenotypes,9_dxrx,0.41251767563604386
LR,30_latest+demo+phenotypes,9_dxrx,0.33899774155593476
RF,30_latest+demo+phenotypes,9_dxrx,0.03479807492801713
RF,30_latest+demo+phenotypes,9_dxrx,0.028980346782574037
RF,30_latest+demo+phenotypes,9_dxrx,0.040134089574071254
RF,30_latest+demo+phenotypes,9_dxrx,0.044747205974165115
RF,30_latest+demo+phenotypes,9_dxrx,0.06095689939827412
XGB,30_latest+demo+phenotypes,9_dxrx,0.0
XGB,30_latest+demo+phenotypes,9_dxrx,0.0
XGB,30_latest+demo+phenotypes,9_dxrx,0.0
XGB,30_latest+demo+phenotypes,9_dxrx,0.0
XGB,30_latest+demo+phenotypes,9_dxrx,0.051795557141304016
TNET,30_latest+demo+phenotypes,9_dxrx,0.04755907389334924
TNET,30_latest+demo+phenotypes,9_dxrx,2.5632129560555936e-06
TNET,30_latest+demo+phenotypes,9_dxrx,0.017883857502591118
TNET,30_latest+demo+phenotypes,9_dxrx,0.05296077616674175
TNET,30_latest+demo+phenotypes,9_dxrx,0.05698590759587592
EBM,30_latest+demo+phenotypes,9_dxrx,0.01854247350708361
EBM,30_latest+demo+phenotypes,9_dxrx,0.018647638046662782
EBM,30_latest+demo+phenotypes,9_dxrx,0.035188699720260216
EBM,30_latest+demo+phenotypes,9_dxrx,0.05376205164764168
EBM,30_latest+demo+phenotypes,9_dxrx,0.03468059166337128
LR,30_latest+demo+phenotypes,11_lv,0.7421075666371776
LR,30_latest+demo+phenotypes,11_lv,0.889160333270606
LR,30_latest+demo+phenotypes,11_lv,0.6818890629587577
LR,30_latest+demo+phenotypes,11_lv,0.811423910611894
LR,30_latest+demo+phenotypes,11_lv,0.725119166508891
RF,30_latest+demo+phenotypes,11_lv,0.03156710476288384
RF,30_latest+demo+phenotypes,11_lv,0.03811092207172653
RF,30_latest+demo+phenotypes,11_lv,0.02309503762125792
RF,30_latest+demo+phenotypes,11_lv,0.02492397876728276
RF,30_latest+demo+phenotypes,11_lv,0.019685262126178316
XGB,30_latest+demo+phenotypes,11_lv,0.034983035176992416
XGB,30_latest+demo+phenotypes,11_lv,0.03616492822766304
XGB,30_latest+demo+phenotypes,11_lv,0.046662066131830215
XGB,30_latest+demo+phenotypes,11_lv,0.046331509947776794
XGB,30_latest+demo+phenotypes,11_lv,0.05657735839486122
TNET,30_latest+demo+phenotypes,11_lv,0.04934179300750762
TNET,30_latest+demo+phenotypes,11_lv,0.0019260357538660486
TNET,30_latest+demo+phenotypes,11_lv,0.07487362932126632
TNET,30_latest+demo+phenotypes,11_lv,0.027588518063022954
TNET,30_latest+demo+phenotypes,11_lv,0.0010218769689288346
EBM,30_latest+demo+phenotypes,11_lv,0.02195575222017276
EBM,30_latest+demo+phenotypes,11_lv,0.033037904969192226
EBM,30_latest+demo+phenotypes,11_lv,0.04755272465153058
EBM,30_latest+demo+phenotypes,11_lv,0.05286135322749651
EBM,30_latest+demo+phenotypes,11_lv,0.027848269013068774
LR,30_latest+demo+phenotypes,7_dxrx,1.3379425656666812
LR,30_latest+demo+phenotypes,7_dxrx,1.4735273006718677
LR,30_latest+demo+phenotypes,7_dxrx,1.454866867311407
LR,30_latest+demo+phenotypes,7_dxrx,1.1640880192170677
LR,30_latest+demo+phenotypes,7_dxrx,0.9753490892232377
RF,30_latest+demo+phenotypes,7_dxrx,0.014639215907798438
RF,30_latest+demo+phenotypes,7_dxrx,0.01110581390740827
RF,30_latest+demo+phenotypes,7_dxrx,0.007950152532492427
RF,30_latest+demo+phenotypes,7_dxrx,0.005865807117525101
RF,30_latest+demo+phenotypes,7_dxrx,0.002549682823894302
XGB,30_latest+demo+phenotypes,7_dxrx,0.0
XGB,30_latest+demo+phenotypes,7_dxrx,0.0
XGB,30_latest+demo+phenotypes,7_dxrx,0.0
XGB,30_latest+demo+phenotypes,7_dxrx,0.0
XGB,30_latest+demo+phenotypes,7_dxrx,0.0
TNET,30_latest+demo+phenotypes,7_dxrx,0.10836135980153572
TNET,30_latest+demo+phenotypes,7_dxrx,0.0
TNET,30_latest+demo+phenotypes,7_dxrx,0.042300005620976355
TNET,30_latest+demo+phenotypes,7_dxrx,0.0065122639880595455
TNET,30_latest+demo+phenotypes,7_dxrx,0.01117608333284588
EBM,30_latest+demo+phenotypes,7_dxrx,0.016581270273708097
EBM,30_latest+demo+phenotypes,7_dxrx,0.02029676206374167
EBM,30_latest+demo+phenotypes,7_dxrx,0.033000604218091235
EBM,30_latest+demo+phenotypes,7_dxrx,0.0320151145790701
EBM,30_latest+demo+phenotypes,7_dxrx,0.008075086001719757
LR,30_latest+demo+phenotypes,19_lv,0.29662792802795945
LR,30_latest+demo+phenotypes,19_lv,0.2688352111521097
LR,30_latest+demo+phenotypes,19_lv,0.31294921394366904
LR,30_latest+demo+phenotypes,19_lv,0.23762319282376973
LR,30_latest+demo+phenotypes,19_lv,0.3130091014228281
RF,30_latest+demo+phenotypes,19_lv,0.033019125041817955
RF,30_latest+demo+phenotypes,19_lv,0.01871963710967667
RF,30_latest+demo+phenotypes,19_lv,0.013220117738901468
RF,30_latest+demo+phenotypes,19_lv,0.008644842436666791
RF,30_latest+demo+phenotypes,19_lv,0.008255819889734785
XGB,30_latest+demo+phenotypes,19_lv,0.041190557181835175
XGB,30_latest+demo+phenotypes,19_lv,0.047180820256471634
XGB,30_latest+demo+phenotypes,19_lv,0.040555983781814575
XGB,30_latest+demo+phenotypes,19_lv,0.03512834757566452
XGB,30_latest+demo+phenotypes,19_lv,0.03406171128153801
TNET,30_latest+demo+phenotypes,19_lv,0.10330101468356127
TNET,30_latest+demo+phenotypes,19_lv,0.12949801070192235
TNET,30_latest+demo+phenotypes,19_lv,0.0
TNET,30_latest+demo+phenotypes,19_lv,0.14466279668655685
TNET,30_latest+demo+phenotypes,19_lv,0.010242946501233686
EBM,30_latest+demo+phenotypes,19_lv,0.025473832839809755
EBM,30_latest+demo+phenotypes,19_lv,0.026001182844837212
EBM,30_latest+demo+phenotypes,19_lv,0.04106026689978009
EBM,30_latest+demo+phenotypes,19_lv,0.03453625569223974
EBM,30_latest+demo+phenotypes,19_lv,0.015594685714498468
LR,30_latest+demo+phenotypes,0_dxrx,0.16261035808934404
LR,30_latest+demo+phenotypes,0_dxrx,0.06889188726618294
LR,30_latest+demo+phenotypes,0_dxrx,0.15911708914124204
LR,30_latest+demo+phenotypes,0_dxrx,0.027484780689793386
LR,30_latest+demo+phenotypes,0_dxrx,0.3995704926075312
RF,30_latest+demo+phenotypes,0_dxrx,0.00945672765016875
RF,30_latest+demo+phenotypes,0_dxrx,0.0066208233538993305
RF,30_latest+demo+phenotypes,0_dxrx,0.00886359539423404
RF,30_latest+demo+phenotypes,0_dxrx,0.005458598924721918
RF,30_latest+demo+phenotypes,0_dxrx,0.018090643682460446
XGB,30_latest+demo+phenotypes,0_dxrx,0.02244248427450657
XGB,30_latest+demo+phenotypes,0_dxrx,0.07257777452468872
XGB,30_latest+demo+phenotypes,0_dxrx,0.03584877401590347
XGB,30_latest+demo+phenotypes,0_dxrx,0.0
XGB,30_latest+demo+phenotypes,0_dxrx,0.03161634877324104
TNET,30_latest+demo+phenotypes,0_dxrx,0.000751323993823028
TNET,30_latest+demo+phenotypes,0_dxrx,9.029698589631598e-05
TNET,30_latest+demo+phenotypes,0_dxrx,0.007840364351623247
TNET,30_latest+demo+phenotypes,0_dxrx,0.06200374551964772
TNET,30_latest+demo+phenotypes,0_dxrx,0.0
EBM,30_latest+demo+phenotypes,0_dxrx,0.00918905623159356
EBM,30_latest+demo+phenotypes,0_dxrx,0.007070177876982343
EBM,30_latest+demo+phenotypes,0_dxrx,0.019715623267461044
EBM,30_latest+demo+phenotypes,0_dxrx,0.015388840282331612
EBM,30_latest+demo+phenotypes,0_dxrx,0.027292394078871615
LR,30_latest+demo+phenotypes,16_lv,0.24143470946290985
LR,30_latest+demo+phenotypes,16_lv,0.08192019275718912
LR,30_latest+demo+phenotypes,16_lv,0.11479330645577972
LR,30_latest+demo+phenotypes,16_lv,0.06667465396676998
LR,30_latest+demo+phenotypes,16_lv,0.22479877829279
RF,30_latest+demo+phenotypes,16_lv,0.018336060015187984
RF,30_latest+demo+phenotypes,16_lv,0.010278402427494593
RF,30_latest+demo+phenotypes,16_lv,0.007016974469666479
RF,30_latest+demo+phenotypes,16_lv,0.006888352470219073
RF,30_latest+demo+phenotypes,16_lv,0.011503526900740328
XGB,30_latest+demo+phenotypes,16_lv,0.045159563422203064
XGB,30_latest+demo+phenotypes,16_lv,0.04397113248705864
XGB,30_latest+demo+phenotypes,16_lv,0.05462139472365379
XGB,30_latest+demo+phenotypes,16_lv,0.04914373159408569
XGB,30_latest+demo+phenotypes,16_lv,0.04479360952973366
TNET,30_latest+demo+phenotypes,16_lv,0.011277526594971556
