feature,factor,weight
Volume depletion (E86),3,0.0021021799247080905
"Lumbago with sciatica, left side (M5442)",3,0.0
Other specified abnormal findings of blood chemistry (R7989),3,0.0005196521333770507
Unspecified disorder of refraction (H527),3,9.236479258685418e-05
Other functional intestinal disorders (K59),3,0.00546641605474646
Malignant melanoma of skin (C43),3,6.833739661345512e-05
"Chronic kidney disease, unspecified (N189)",3,0.0
Scar conditions and fibrosis of skin (L905),3,0.0
Elevated blood glucose level (R73),3,0.0
"Chronic fatigue, unspecified (R5382)",3,0.0010965791814292055
Other disorders of thyroid (E07),3,0.0
Diverticulosis of large intestine without perforation or abscess without bleeding (K5730),3,0.00030739952916897424
"Unspecified asthma, uncomplicated (J45909)",3,0.0
Benign neoplasm of unspecified part of small intestine (D1330),3,0.0008076992649103972
"Nausea with vomiting, unspecified (R112)",3,0.0050385505312545474
Unspecified severe protein-calorie malnutrition (E43),3,0.0009760557633347937
"Bronchitis, not specified as acute or chronic (J40)",3,0.0
Ataxic gait (R260),3,9.163356448175808e-05
"Chronic kidney disease, stage 3 (moderate) (N183)",3,0.0
Hemorrhage of anus and rectum (K625),3,0.0008593325688695627
Other diseases of stomach and duodenum (K3189),3,0.0013669022613348105
Pain in right leg (M79604),3,5.947998121647338e-06
"Lower abdominal pain, unspecified (R1030)",3,0.001231295318188942
Other and unspecified polyneuropathies (G62),3,0.000708938339201557
Other symptoms and signs involving cognitive functions and awareness (R4189),3,2.4358489702164645e-05
Pain in left foot (M79672),3,0.0
Other disorders of eyelid (H02),3,0.0
Other hypothyroidism (E03),3,0.0
Postnasal drip (R0982),3,0.0
"Hyperparathyroidism, unspecified (E213)",3,0.0
"Myositis, unspecified (M609)",3,0.00027079074281813234
"Other disorders of skin and subcutaneous tissue, not elsewhere classified (L98)",3,0.000600368008341183
Somnolence (R400),3,0.000286606547803663
Other general symptoms and signs (R68),3,0.0003118420654303014
Vasomotor rhinitis (J300),3,0.0
Benign neoplasm of descending colon (D124),3,2.414850368853467e-05
Other disorders of brain (G93),3,0.00018065055223606065
Chronic viral hepatitis C (B182),3,0.0007005498721311951
Zoster without complications (B029),3,1.94586903873215e-05
Mixed hyperlipidemia (E782),3,0.0
Other specified diseases of liver (K7689),3,0.0017128622674964556
"Unspecified rotator cuff tear or rupture of unspecified shoulder, not specified as traumatic (M75100)",3,0.0
Other noninfective disorders of lymphatic vessels and lymph nodes (I89),3,0.0
Pain in thoracic spine (M546),3,0.0005974050955610068
Seborrheic dermatitis (L21),3,0.0
Follicular cysts of skin and subcutaneous tissue (L72),3,0.0
"Adverse effect of antineoplastic and immunosuppressive drugs, initial encounter (T451X5A)",3,0.0028100471783860602
"Unspecified contact dermatitis, unspecified cause (L259)",3,1.5228205382309825e-05
Other obesity due to excess calories (E6609),3,2.9654062101548853e-05
"Viral wart, unspecified (B079)",3,5.873090811011735e-05
Myalgia (M791),3,0.0005924515340358294
"Allergic rhinitis, unspecified (J309)",3,0.0
"Vitreous degeneration, left eye (H43812)",3,0.0
rx_BACLOFEN 10 MG TABLET,3,2.3263692548957147e-05
rx_ASPIRIN 81 MG CHEWABLE TABLET,3,0.0
rx_budesonide-formoterol (SYMBICORT) 160-4.5 mcg/actuation inhaler,3,0.0
rx_buPROPion (WELLBUTRIN XL) 300 mg 24 hr tablet,3,0.00019999385881131038
rx_triamcinolone 0.1 % ointment,3,0.00012188693195922254
rx_FEXOFENADINE 180 MG TABLET,3,0.0
rx_DORZOLAMIDE-TIMOLOL 2 %-0.5 % EYE DROPS,3,0.0
rx_sildenafil (VIAGRA) 100 mg tablet,3,0.0
rx_FLUOXETINE 20 MG CAPSULE,3,0.0
rx_TIMOLOL MALEATE 0.5 % EYE DROPS,3,0.0
rx_AMOXICILLIN 875 MG-POTASSIUM CLAVULANATE 125 MG TABLET,3,0.0010801169449176052
rx_TRAZODONE 100 MG TABLET,3,0.0
"rx_NYSTATIN 100,000 UNIT/ML ORAL SUSPENSION",3,0.0001949724155639673
rx_valACYclovir (VALTREX) 1 g tablet,3,0.00030739031952297486
rx_ONDANSETRON 4 MG DISINTEGRATING TABLET,3,0.003906842889895801
rx_ONDANSETRON 8 MG DISINTEGRATING TABLET,3,0.0014331749486515618
rx_SILDENAFIL 20 MG TABLET,3,0.0
"rx_cholecalciferol (VITAMIN D3) 1,000 unit capsule",3,0.00011470480595137105
rx_SERTRALINE 100 MG TABLET,3,0.0
rx_diclofenac sodium (VOLTAREN) 1 % topical gel,3,0.0
rx_DIAZEPAM 5 MG TABLET,3,0.0003015119939835994
rx_meclizine (ANTIVERT) 25 mg tablet,3,4.7859254991677184e-05
rx_levothyroxine (SYNTHROID) 125 mcg tablet,3,0.0
rx_CETIRIZINE 10 MG TABLET,3,0.0
"rx_ergocalciferol (VITAMIN D2) 50,000 unit capsule",3,0.0013491690801123693
rx_GABAPENTIN 300 MG CAPSULE,3,0.0
rx_ketoconazole 2 % cream,3,0.0
rx_TRAMADOL 50 MG TABLET,3,0.0
rx_clobetasol (TEMOVATE) 0.05 % cream,3,0.0004990627870547221
rx_clobetasol (TEMOVATE) 0.05 % ointment,3,0.0
rx_AMLODIPINE 2.5 MG TABLET,3,0.0
rx_omeprazole (PRILOSEC OTC) 20 mg delayed release tablet,3,0.0006761803000550887
rx_ALPRAZOLAM 0.5 MG TABLET,3,0.0001778689896602884
"rx_TAMSULOSIN ER 0.4 MG CAPSULE,EXTENDED RELEASE 24 HR",3,0.0
rx_CIPROFLOXACIN 500 MG TABLET,3,0.0018746943771908353
rx_esomeprazole (NEXIUM) 40 mg delayed release capsule,3,0.0
rx_LEVOTHYROXINE 112 MCG TABLET,3,0.0
rx_PROCHLORPERAZINE MALEATE 10 MG TABLET,3,0.003994025964219767
rx_pantoprazole (PROTONIX) 40 mg delayed release tablet,3,0.0007059176620299292
rx_ascorbic acid (VITAMIN C) 500 mg Tablet,3,3.12793219587304e-05
rx_POLYETHYLENE GLYCOL 3350 17 GRAM ORAL POWDER PACKET,3,0.004202547264152188
rx_PREDNISONE 50 MG TABLET,3,0.0003669145245213755
rx_NITROFURANTOIN MONOHYDRATE/MACROCRYSTALS 100 MG CAPSULE,3,0.0006317420575320989
rx_IBUPROFEN 200 MG TABLET,3,0.0
rx_LISINOPRIL 10 MG TABLET,3,0.0
rx_hydroxychloroquine (PLAQUENIL) 200 mg tablet,3,0.0
rx_ATENOLOL 25 MG TABLET,3,8.977260669479678e-05
rx_LEVOTHYROXINE 75 MCG TABLET,3,0.0
rx_LISINOPRIL 20 MG TABLET,3,0.0
"rx_OMEPRAZOLE 20 MG CAPSULE,DELAYED RELEASE",3,0.0
rx_LISINOPRIL 5 MG TABLET,3,0.0
rx_LEVOFLOXACIN 500 MG TABLET,3,0.0005940697029601716
rx_ERYTHROMYCIN 5 MG/GRAM (0.5 %) EYE OINTMENT,3,0.00010664002858990629
"rx_METOPROLOL SUCCINATE ER 25 MG TABLET,EXTENDED RELEASE 24 HR",3,0.0
rx_hydrochlorothiazide 12.5 mg tablet,3,0.0
rx_meloxicam (MOBIC) 15 mg tablet,3,2.5293149383476133e-05
rx_ZOLPIDEM 5 MG TABLET,3,0.0001813139940431622
rx_FUROSEMIDE 40 MG TABLET,3,0.0
rx_FINASTERIDE 5 MG TABLET,3,0.0
rx_OXYCODONE 5 MG TABLET,3,0.0017050200174673355
"rx_cholecalciferol (VITAMIN D3) 2,000 unit capsule",3,0.0
rx_naproxen sodium (ALEVE) 220 mg tablet,3,4.9448158261625666e-05
rx_ACETAMINOPHEN 325 MG TABLET,3,0.001295070203692561
"rx_omega-3 fatty acids-fish oil 300-1,000 mg Capsule",3,0.0
rx_METRONIDAZOLE 500 MG TABLET,3,0.0009330880525982869
rx_CLONAZEPAM 0.5 MG TABLET,3,3.7054951666003984e-05
rx_FLUTICASONE 250 MCG-SALMETEROL 50 MCG/DOSE BLISTR POWDR FOR INHALATION,3,0.0
rx_ALPRAZOLAM 0.25 MG TABLET,3,0.0
rx_PREDNISONE 10 MG TABLET,3,0.00029336744353862764
rx_lisinopril-hydrochlorothiazide (ZESTORETIC) 20-12.5 mg tablet,3,0.0
rx_LATANOPROST 0.005 % EYE DROPS,3,0.0
rx_MUPIROCIN 2 % TOPICAL OINTMENT,3,0.00010362501285726434
rx_HYDROXYZINE HCL 25 MG TABLET,3,0.00010974143166403025
rx_GABAPENTIN 100 MG CAPSULE,3,0.000584811079680959
rx_DOXYCYCLINE HYCLATE 100 MG CAPSULE,3,0.00016867869741653204
rx_ibuprofen (MOTRIN) 800 mg tablet,3,0.0006022045546705911
rx_HYDROcodone-acetaminophen (NORCO) 7.5-325 mg tablet,3,8.166818697840263e-05
rx_ofloxacin (OCUFLOX) 0.3 % ophthalmic solution,3,0.0
rx_methylPREDNISolone (MEDROL DOSEPAK) 4 mg tablet pack,3,0.0
rx_TIOTROPIUM BROMIDE 18 MCG CAPSULE WITH INHALATION DEVICE,3,0.0001270216350625455
rx_peg 3350-electrolytes (TRILYTE WITH FLAVOR PACKETS) 420 gram solution,3,0.0
rx_AMLODIPINE 10 MG TABLET,3,0.0
rx_METFORMIN 500 MG TABLET,3,0.0
rx_LEVOTHYROXINE 50 MCG TABLET,3,0.0
rx_FOLIC ACID 1 MG TABLET,3,0.0
"rx_metFORMIN (GLUCOPHAGE) 1,000 mg tablet",3,0.0
rx_ATORVASTATIN 40 MG TABLET,3,0.0
"rx_cholecalciferol (VITAMIN D3) 2,000 unit tablet",3,0.0
rx_ALLOPURINOL 100 MG TABLET,3,0.0
rx_ferrous sulfate 325 mg (65 mg iron) Tablet,3,0.0
rx_LEVOTHYROXINE 100 MCG TABLET,3,0.0
rx_HYDROCODONE 5 MG-ACETAMINOPHEN 325 MG TABLET,3,0.0
rx_METHOCARBAMOL 500 MG TABLET,3,0.0
"rx_aspirin, buffered (BUFFERIN LOW DOSE) 81 mg Tablet",3,0.0
rx_lisinopril-hydrochlorothiazide (ZESTORETIC) 20-25 mg tablet,3,0.0
rx_CYCLOBENZAPRINE 10 MG TABLET,3,0.0
rx_naproxen (NAPROSYN) 500 mg tablet,3,0.0
rx_CITALOPRAM 20 MG TABLET,3,0.0
rx_DULoxetine (CYMBALTA) 30 mg delayed release capsule,3,0.0
rx_BENZONATATE 100 MG CAPSULE,3,0.0
rx_SIMVASTATIN 40 MG TABLET,3,0.0
rx_CYCLOBENZAPRINE 5 MG TABLET,3,0.0006501851752426516
rx_escitalopram (LEXAPRO) 10 mg tablet,3,6.086144207823694e-05
rx_chlorhexidine gluconate (PERIDEX) 0.12 % mouthwash,3,0.00048662704476791794
"rx_cholecalciferol (VITAMIN D3) 5,000 unit capsule",3,0.0005115944496255938
rx_DOCUSATE SODIUM 100 MG CAPSULE,3,0.0002537728404825168
rx_ALBUTEROL SULFATE 2.5 MG/3 ML (0.083 %) SOLUTION FOR NEBULIZATION,3,0.0
"rx_FLUTICASONE 50 MCG/ACTUATION NASAL SPRAY,SUSPENSION",3,0.0
rx_METOPROLOL TARTRATE 25 MG TABLET,3,0.0007880085789749492
rx_spironolactone (ALDACTONE) 25 mg tablet,3,6.646778683888358e-06
rx_ELECT/CALORIC/H2O,3,0.0
"rx_DULOXETINE 60 MG CAPSULE,DELAYED RELEASE",3,0.0007313796655023138
rx_CEPHALEXIN 500 MG CAPSULE,3,0.0007426782320175629
rx_ketoconazole (NIZORAL) 2 % shampoo,3,0.0
rx_LIDOCAINE 5 % (700 MG/PATCH) ADHESIVE PATCH,3,0.00037707719989930796
rx_losartan (COZAAR) 100 mg tablet,3,0.0
"rx_EPINEPHRINE 0.3 MG/0.3 ML (1:1,000) INJECTION,AUTO-INJECTOR",3,0.0
rx_hydrocortisone 2.5 % cream,3,0.0
"rx_cyanocobalamin (VITAMIN B-12) 1,000 mcg tablet",3,0.0
rx_zolpidem (AMBIEN) 10 mg tablet,3,0.0005742962846756198
"rx_omeprazole 20 mg Tablet, Delayed Release (E.C.)",3,0.0
rx_alendronate (FOSAMAX) 70 mg tablet,3,0.0
rx_DEXAMETHASONE 4 MG TABLET,3,0.0012088065497587153
rx_LORAZEPAM 1 MG TABLET,3,0.00033608837437684616
rx_RANITIDINE 150 MG TABLET,3,8.724045531924925e-06
rx_PHENAZOPYRIDINE 100 MG TABLET,3,0.0002330938459349157
rx_allopurinol (ZYLOPRIM) 300 mg tablet,3,0.0
rx_LOSARTAN 50 MG TABLET,3,0.0
rx_MONTELUKAST 10 MG TABLET,3,0.0
rx_LORAZEPAM 0.5 MG TABLET,3,0.0017000229266150842
rx_multivitamin Capsule,3,0.0
rx_cycloSPORINE (RESTASIS) 0.05 % ophthalmic dropperette,3,0.00022647404456044884
rx_amoxicillin 875 mg tablet,3,9.4878536284412e-05
"rx_PREDNISOLONE ACETATE 1 % EYE DROPS,SUSPENSION",3,0.0
rx_blood sugar diagnostic (GLUCOSE BLOOD) Strip,3,0.0
"rx_ASPIRIN 81 MG TABLET,DELAYED RELEASE",3,0.0
rx_atorvastatin (LIPITOR) 80 mg tablet,3,0.0
rx_famotidine (PEPCID) 20 mg tablet,3,0.00017958466745602203
rx_INSULIN GLARGINE 100 UNIT/ML SUBCUTANEOUS SOLUTION,3,2.4320073341999636e-05
rx_KETOROLAC 0.5 % EYE DROPS,3,0.0
rx_lisinopril (ZESTRIL) 40 mg tablet,3,0.0
rx_meloxicam (MOBIC) 7.5 mg tablet,3,0.0
rx_TRAZODONE 50 MG TABLET,3,0.0
rx_CLOPIDOGREL 75 MG TABLET,3,0.0
rx_OXYCODONE-ACETAMINOPHEN 5 MG-325 MG TABLET,3,0.0006635137039819146
rx_tadalafil (CIALIS) 20 mg tablet,3,0.0
rx_AMOXICILLIN 500 MG CAPSULE,3,0.0002890641483727846
rx_SIMVASTATIN 10 MG TABLET,3,0.0
rx_insulin glargine (LANTUS SOLOSTAR) 100 unit/mL injection pen,3,0.0
rx_MAGNESIUM OXIDE 400 MG TABLET,3,0.00022150098238684208
rx_FUROSEMIDE 20 MG TABLET,3,0.0
rx_gabapentin (NEURONTIN) 600 mg tablet,3,0.0
rx_omeprazole (PRILOSEC) 40 mg delayed release capsule,3,0.001040173554970653
rx_ACETAMINOPHEN 500 MG TABLET,3,0.0
"rx_ascorbic acid (VITAMIN C) 1,000 mg Tablet",3,0.00011285953124749777
rx_codeine-guaiFENesin 10-100 mg/5 mL liquid,3,0.0
rx_HYDROCHLOROTHIAZIDE 25 MG TABLET,3,0.0
rx_simvastatin (ZOCOR) 20 mg tablet,3,0.0
rx_AZITHROMYCIN 250 MG TABLET,3,0.0003775663763660448
"rx_CHOLECALCIFEROL (VITAMIN D3) 1,000 UNIT TABLET",3,0.0
rx_PREDNISONE 20 MG TABLET,3,0.0007844335100029152
rx_ALBUTEROL SULFATE HFA 90 MCG/ACTUATION AEROSOL INHALER,3,0.0
rx_doxycycline hyclate 100 mg tablet,3,0.0003245059268140467
rx_ATORVASTATIN 10 MG TABLET,3,0.0
rx_metFORMIN (GLUCOPHAGE XR) 500 mg 24 hr tablet,3,0.0
rx_PEG 3350-ELECTROLYTES 236 G-22.74 G-6.74 G-5.86 G ORAL SOLUTION,3,0.0001909163635292472
rx_ONDANSETRON HCL 8 MG TABLET,3,0.002355620140078496
rx_ASPIRIN 325 MG TABLET,3,0.0
rx_ERGOCALCIFEROL (VITAMIN D2) (VITAMIN D ORAL),3,0.0
rx_methotrexate 2.5 mg tablet,3,0.0
rx_ONDANSETRON HCL 4 MG TABLET,3,0.003317682216912026
rx_fluconazole (DIFLUCAN) 150 mg tablet,3,0.00025896548480157963
rx_insulin aspart (NOVOLOG FLEXPEN) 100 unit/mL injection pen,3,0.0
rx_triamcinolone 0.1 % cream,3,0.0006663580119000633
rx_PREDNISONE 5 MG TABLET,3,0.0
rx_SERTRALINE 50 MG TABLET,3,0.0
rx_SULFAMETHOXAZOLE 800 MG-TRIMETHOPRIM 160 MG TABLET,3,0.001151090802439422
"rx_BUPROPION HCL XL 150 MG 24 HR TABLET, EXTENDED RELEASE",3,0.0002262521664908571
rx_ACYCLOVIR 400 MG TABLET,3,0.0014768617119543742
rx_loratadine (CLARITIN) 10 mg tablet,3,0.0
rx_senna (SENOKOT) 8.6 mg tablet,3,0.0005467890078531144
rx_DOCOSAHEXANOIC ACID/EPA (FISH OIL ORAL),3,0.0
rx_ATORVASTATIN 20 MG TABLET,3,0.0
rx_ACETAMINOPHEN 300 MG-CODEINE 30 MG TABLET,3,0.00019248903866859215
rx_METOPROLOL TARTRATE 50 MG TABLET,3,0.0
rx_clindamycin (CLEOCIN) 300 mg capsule,3,0.00026526198977695764
"rx_METOPROLOL SUCCINATE ER 50 MG TABLET,EXTENDED RELEASE 24 HR",3,0.0
rx_polyethylene glycol 3350 (MIRALAX) 17 g/dose powder,3,0.0020113692170059087
rx_HYDROCODONE 10 MG-ACETAMINOPHEN 325 MG TABLET,3,0.0
rx_DIPHENHYDRAMINE 25 MG CAPSULE,3,0.0002867232206456947
rx_LEVOTHYROXINE 25 MCG TABLET,3,0.0
rx_pravastatin (PRAVACHOL) 40 mg tablet,3,0.0
rx_IBUPROFEN 600 MG TABLET,3,0.0010223868249695834
rx_amLODIPine (NORVASC) 5 mg tablet,3,0.0
rx_losartan (COZAAR) 25 mg tablet,3,1.564696997358627e-05
Other specified diseases of anus and rectum (K6289),4,0.00010168939717847837
Malignant neoplasm of bladder (C67),4,0.0
"Spondylosis without myelopathy or radiculopathy, cervical region (M47812)",4,0.0
Hematuria (R31),4,0.0
Secondary malignant neoplasm of other and unspecified sites (C79),4,0.0
Emphysema (J43),4,0.0
Diaphragmatic hernia without obstruction or gangrene (K449),4,0.0
Snoring (R0683),4,6.012624886457772e-05
Conductive and sensorineural hearing loss (H90),4,0.0
Type 2 diabetes mellitus without complications (E119),4,0.0
Chronic sinusitis (J32),4,0.0005972931823202671
Actinic keratosis (L570),4,0.0
Type 2 diabetes mellitus (E11),4,0.0
"Major depressive disorder, single episode, unspecified (F329)",4,0.0
Unspecified mood [affective] disorder (F39),4,0.00016176741143823274
Gastro-esophageal reflux disease (K21),4,0.0
"Vomiting, unspecified (R1110)",4,0.0
Other and unspecified osteoarthritis (M19),4,0.0
Other amnesia (R413),4,0.0
Other specified anxiety disorders (F418),4,0.0
"Other and unspecified soft tissue disorders, not elsewhere classified (M79)",4,0.0
Other abnormalities of gait and mobility (R2689),4,0.0
"Benign neoplasm of colon, unspecified (D126)",4,0.0
Other nontoxic goiter (E04),4,1.4822929732508812e-05
"Migraine, unspecified, not intractable, without status migrainosus (G43909)",4,0.0
"Hematuria, unspecified (R319)",4,0.0
Other symptoms and signs involving the circulatory and respiratory system (R09),4,0.0007834776340269824
Secondary malignant neoplasm of other specified sites (C7989),4,0.0
Pain in unspecified knee (M25569),4,0.0
Unspecified symptoms and signs involving the genitourinary system (R399),4,0.0
"Acute sinusitis, unspecified (J0190)",4,0.00013074701018039804
Right upper quadrant pain (R1011),4,3.538947500998567e-05
Osteoarthritis of knee (M17),4,0.0
Shoulder lesions (M75),4,0.0
Other diseases of liver (K76),4,0.0
"Emphysema, unspecified (J439)",4,0.0
Other disorders of external ear (H61),4,0.0
Voice and resonance disorders (R49),4,0.0
